Part,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
151,51562f52e4b00bf3a1ffc9a0,アラモ,35.10028014189442,136.8824979629488,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
152,505d9c57e4b033df39dd6cc9,夜空に星のあるように,35.10106948636174,136.88270631363042,"[{'id': '4bf58dd8d48988d1e9931735', 'name': 'Rock Club', 'pluralName': 'Rock Clubs', 'shortName': 'Rock Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_rockclub_', 'suffix': '.png'}, 'primary': True}]"
152,4cb27f75b4b0a35d22575ace,港文化小劇場,35.10384477756997,136.8843763787969,"[{'id': '5032792091d4c4b30a586d5c', 'name': 'Concert Hall', 'pluralName': 'Concert Halls', 'shortName': 'Concert Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
153,5cba91b41fa763002c779060,TABiALL 名古屋みなと店,35.109163,136.882974,"[{'id': '56aa371be4b08b9a8d573520', 'name': 'Tour Provider', 'pluralName': 'Tour Providers', 'shortName': 'Tour Provider', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
153,4d96aabc744f37047a21c157,邦和 みなとゴルフ,35.108136,136.8846,"[{'id': '52e81612bcbc57f1066b79eb', 'name': 'Mini Golf', 'pluralName': 'Mini Golf Courses', 'shortName': 'Mini Golf', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}, 'primary': True}]"
156,4c297651fe6e2d7f5ef2543c,マリオン十番町店,35.1193856428709,136.88147516296942,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
158,4e8bea3c6da188ea928cce9e,マリオン花塚店,35.129451,136.88326,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
158,565e63d1498e38f99ae56423,KEIZ中川運河店,35.12886674649665,136.88134738009745,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
163,57a8bdb3498e70075452e5a0,studioホモハウス,35.151283,136.88205,"[{'id': '4bf58dd8d48988d1e5931735', 'name': 'Music Venue', 'pluralName': 'Music Venues', 'shortName': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
163,57a8bea1cd1007d19e29b6b5,studioホモハウス,35.150833,136.88211,"[{'id': '4bf58dd8d48988d1e5931735', 'name': 'Music Venue', 'pluralName': 'Music Venues', 'shortName': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
